GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,1992_count,1992_sum,1992_mean,1992_media,1992_stdev,1992_min,1992_max,1992_range,1992_minor,1992_major,1992_varie,1992_varia,1993_count,1993_sum,1993_mean,1993_media,1993_stdev,1993_min,1993_max,1993_range,1993_minor,1993_major,1993_varie,1993_varia,1994_count,1994_sum,1994_mean,1994_media,1994_stdev,1994_min,1994_max,1994_range,1994_minor,1994_major,1994_varie,1994_varia,1995_count,1995_sum,1995_mean,1995_media,1995_stdev,1995_min,1995_max,1995_range,1995_minor,1995_major,1995_varie,1995_varia,1996_count,1996_sum,1996_mean,1996_media,1996_stdev,1996_min,1996_max,1996_range,1996_minor,1996_major,1996_varie,1996_varia,1997_count,1997_sum,1997_mean,1997_media,1997_stdev,1997_min,1997_max,1997_range,1997_minor,1997_major,1997_varie,1997_varia,1998_count,1998_sum,1998_mean,1998_media,1998_stdev,1998_min,1998_max,1998_range,1998_minor,1998_major,1998_varie,1998_varia,1999_count,1999_sum,1999_mean,1999_media,1999_stdev,1999_min,1999_max,1999_range,1999_minor,1999_major,1999_varie,1999_varia,2000_count,2000_sum,2000_mean,2000_media,2000_stdev,2000_min,2000_max,2000_range,2000_minor,2000_major,2000_varie,2000_varia,2001_count,2001_sum,2001_mean,2001_media,2001_stdev,2001_min,2001_max,2001_range,2001_minor,2001_major,2001_varie,2001_varia,2002_count,2002_sum,2002_mean,2002_media,2002_stdev,2002_min,2002_max,2002_range,2002_minor,2002_major,2002_varie,2002_varia,2003_count,2003_sum,2003_mean,2003_media,2003_stdev,2003_min,2003_max,2003_range,2003_minor,2003_major,2003_varie,2003_varia,2004_count,2004_sum,2004_mean,2004_media,2004_stdev,2004_min,2004_max,2004_range,2004_minor,2004_major,2004_varie,2004_varia,2005_count,2005_sum,2005_mean,2005_media,2005_stdev,2005_min,2005_max,2005_range,2005_minor,2005_major,2005_varie,2005_varia,2006_count,2006_sum,2006_mean,2006_media,2006_stdev,2006_min,2006_max,2006_range,2006_minor,2006_major,2006_varie,2006_varia,2007_count,2007_sum,2007_mean,2007_media,2007_stdev,2007_min,2007_max,2007_range,2007_minor,2007_major,2007_varie,2007_varia,2008_count,2008_sum,2008_mean,2008_media,2008_stdev,2008_min,2008_max,2008_range,2008_minor,2008_major,2008_varie,2008_varia,2009_count,2009_sum,2009_mean,2009_media,2009_stdev,2009_min,2009_max,2009_range,2009_minor,2009_major,2009_varie,2009_varia,2010_count,2010_sum,2010_mean,2010_media,2010_stdev,2010_min,2010_max,2010_range,2010_minor,2010_major,2010_varie,2010_varia,2011_count,2011_sum,2011_mean,2011_media,2011_stdev,2011_min,2011_max,2011_range,2011_minor,2011_major,2011_varie,2011_varia,2012_count,2012_sum,2012_mean,2012_media,2012_stdev,2012_min,2012_max,2012_range,2012_minor,2012_major,2012_varie,2012_varia,2013_count,2013_sum,2013_mean,2013_media,2013_stdev,2013_min,2013_max,2013_range,2013_minor,2013_major,2013_varie,2013_varia
TUN,Tunisia,TUN.8_1,Kairouan,,TUN.8.10_1,Oueslatia,,,Delegation,Delegation,,TN.KR.OU,1269,4362,3.43735224586288,3,1.53864572168278,2,20,18,12,3,17,2.36743065685272,1269,3575,2.81717888100867,3,1.66491290717868,2,19,17,6,2,17,2.77193498849015,1269,3555,2.80141843971631,2,1.88894954293005,2,21,19,13,2,18,3.56813037573563,1269,4508,3.55240346729708,3,2.30355280631063,2,26,24,15,3,23,5.30635553146158,1269,4304,3.39164696611505,3,2.0328956351444,2,22,20,17,3,19,4.13266466338914,1269,3444,2.71394799054374,2,1.66717796425975,2,21,19,17,2,16,2.7794823645133,1269,3195,2.5177304964539,2,1.50775538182891,2,18,16,9,2,16,2.27332629143403,1269,3732,2.94089834515366,3,1.64275215841248,2,20,18,17,3,17,2.69863465396888,1269,5188,4.08825847123719,4,2.14782956241265,3,27,24,10,4,21,4.61317182917371,1269,5246,4.13396375098503,4,1.93658855372647,3,21,18,21,4,18,3.75037522642438,1269,5283,4.16312056737589,4,2.13331006978916,3,25,22,12,4,19,4.55101185386384,1269,3165,2.49408983451537,2,1.41120297361836,2,16,14,10,2,15,1.9914938327493,1269,4790,3.77462568951931,3,1.98249688287889,2,22,20,21,3,19,3.93029389062452,1269,3941,3.10559495665879,3,1.49067241077813,2,17,15,16,3,16,2.22210423625509,1269,4892,3.85500394011032,3,1.86150094184388,2,22,20,20,3,19,3.46518575648565,1269,5258,4.14342001576044,4,2.08070000138645,2,21,19,2,4,19,4.32931249576956,1269,4581,3.60992907801419,3,1.65692540792301,2,19,17,12,3,18,2.74540180742082,1269,4394,3.46256895193065,3,1.29418656058494,2,15,13,14,3,14,1.67491885359867,1269,6280,4.94877856579984,4,2.68986226937236,3,31,28,11,4,24,7.23535902819303,1269,5132,4.0441292356186,4,2.03312380480825,3,24,21,17,4,21,4.13359240567798,1269,6161,4.85500394011032,4,2.50536394223314,3,28,25,19,4,23,6.276848483042,1269,6045,4.76359338061466,4,2.58642239076281,3,29,26,18,4,23,6.68958078343923
TUN,Tunisia,TUN.8_1,Kairouan,,TUN.8.11_1,Sbikha,,,Delegation,Delegation,,TN.KR.SB,1538,5853,3.80559167750325,3,2.05782339710259,2,24,22,21,3,21,4.23463713366284,1538,5446,3.54096228868661,3,2.34478079857719,2,21,19,14,3,20,5.49799699337627,1538,5585,3.63133940182055,3,2.58534046735447,2,25,23,21,3,24,6.68398533214064,1538,6396,4.15864759427828,3,2.84233392658086,2,28,26,28,3,24,8.07886215019254,1538,6215,4.04096228868661,3,2.37186852974085,2,24,22,17,3,22,5.625760322375,1538,5168,3.36020806241873,3,1.6698280074293,2,16,14,14,3,15,2.78832557439531,1538,4727,3.07347204161248,3,1.8578721660112,1,18,17,1,2,17,3.45168898523914,1538,5478,3.56176853055917,3,1.66401366451141,2,17,15,17,3,16,2.76894147568069,1538,7574,4.92457737321196,4,2.31623025857177,3,24,21,16,4,21,5.36492261072344,1538,7494,4.87256176853056,4,2.06698962337543,3,22,19,19,4,20,4.27244610314171,1538,7903,5.13849154746424,4,2.354132202486,3,24,21,24,4,21,5.5419384267816,1538,4688,3.0481144343303,3,1.46356697974502,2,14,12,13,3,13,2.14202830419996,1538,7323,4.76137841352406,4,2.50375866704141,2,26,24,17,4,24,6.26880746278497,1538,5675,3.68985695708713,3,1.76275986630305,2,19,17,14,3,18,3.10732234624875,1538,7050,4.58387516254876,4,1.98591924060102,2,20,18,2,4,18,3.94387523018934,1538,7548,4.90767230169051,4,2.08482183844939,2,20,18,2,4,18,4.34648209807548,1538,6805,4.42457737321196,4,2.10728980803322,2,21,19,20,3,19,4.44067033504068,1538,6703,4.35825747724317,4,2.19403377817921,2,23,21,19,3,20,4.81378421979133,1538,9539,6.20221066319896,5,3.04710659019436,3,30,27,22,5,25,9.2848585720059,1538,7918,5.148244473342,4,2.63321292571344,3,25,22,21,4,23,6.93381031214435,1538,9420,6.12483745123537,5,2.98849454006036,3,29,26,20,5,24,8.9310996159706,1538,9067,5.89531859557867,5,2.98545959304791,3,30,27,21,5,25,8.91296898172177
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.1_1,Ayoun,Elayoun,,Delegation,Delegation,,TN.KS.AY,588,1865,3.17176870748299,3,0.88222369067109,2,11,9,8,3,9,0.77831864038132,588,1408,2.39455782312925,2,0.740544230185184,2,8,6,8,2,6,0.548405756860567,588,1472,2.50340136054422,2,0.713086132319927,2,7,5,7,2,6,0.508491832106992,588,1823,3.10034013605442,3,0.529856757649833,2,7,5,7,3,6,0.280748183627193,588,1813,3.08333333333333,3,0.55469036939151,2,6,4,6,3,5,0.30768140589569,588,1434,2.43877551020408,2,0.526178493238927,2,4,2,4,2,3,0.276863806747187,588,1392,2.36734693877551,2,0.538726549001876,2,5,3,5,2,4,0.29022629459947,588,1586,2.69727891156463,3,0.528306958061534,2,5,3,5,3,4,0.279108241936232,588,2239,3.8078231292517,4,0.887636176776375,3,9,6,9,4,7,0.787897982322181,588,2447,4.16156462585034,4,1.36753624269165,3,13,10,10,4,11,1.8701553750752,588,2189,3.72278911564626,4,0.810029211124342,3,7,4,7,3,5,0.656147322874724,588,1341,2.28061224489796,2,0.475056351100384,2,4,2,4,2,3,0.225678536720811,588,1957,3.32823129251701,3,0.555815513708713,2,6,4,6,3,5,0.30893088527928,588,1699,2.88945578231292,3,0.537401511068977,2,5,3,5,3,4,0.28880038409922,588,2090,3.55442176870748,3,0.661448759592867,2,6,4,6,3,5,0.437514461566942,588,2139,3.63775510204082,4,0.730578278007977,3,7,4,7,3,5,0.533744620297101,588,1933,3.28741496598639,3,0.626005138353837,2,6,4,6,3,5,0.391882433245407,588,1976,3.36054421768708,3,0.739512417334378,2,8,6,8,3,7,0.546878615391735,588,2766,4.70408163265306,4,1.02229417541685,3,10,7,3,4,8,1.04508538109121,588,2286,3.88775510204082,4,1.09931320298461,3,10,7,10,4,8,1.20848951825628,588,2722,4.62925170068027,4,1.2665079143815,3,13,10,13,4,11,1.60404229719098,588,2602,4.42517006802721,4,1.08617430964869,3,11,8,11,4,9,1.17977463094081
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.2_1,Ezzouhour,,,Delegation,Delegation,,TN.KS.EZ,51,979,19.1960784313725,11,15.1178632267549,3,56,53,4,6,31,228.549788542868,51,1170,22.9411764705882,19,14.1759417361286,4,50,46,6,5,30,200.957324106113,51,1249,24.4901960784314,23,15.5933275687852,3,54,51,3,10,34,243.151864667436,51,1554,30.4705882352941,25,17.5659574301628,4,60,56,4,14,41,308.562860438293,51,1552,30.4313725490196,30,15.9819198114997,5,58,53,6,22,37,255.421760861207,51,1467,28.7647058823529,24,17.1058850500308,4,59,55,4,26,36,292.611303344867,51,1234,24.1960784313725,22,15.5588945721595,3,55,52,4,5,34,242.079200307574,51,1092,21.4117647058824,19,14.4115646244615,3,52,49,6,5,34,207.693194925029,51,1611,31.5882352941176,32,14.77036841654,5,55,50,5,22,36,218.163783160323,51,1484,29.0980392156863,27,14.839342121088,6,54,48,7,20,31,220.206074586697,51,1445,28.3333333333333,26,15.448417225439,5,55,50,5,12,32,238.653594771242,51,1304,25.5686274509804,23,13.4299269295032,4,50,46,4,11,33,180.362937331795,51,1637,32.0980392156863,32,14.6223772938586,5,56,51,5,13,35,213.813917723952,51,1233,24.1764705882353,22,13.8997896476578,3,51,48,3,5,37,193.204152249135,51,1335,26.1764705882353,24,14.7869920078862,5,56,51,6,24,34,218.655132641292,51,1533,30.0588235294118,29,15.7721668034148,6,58,52,6,12,34,248.761245674741,51,1477,28.9607843137255,26,15.5940672282181,4,56,52,4,7,36,243.174932718185,51,1571,30.8039215686275,32,13.9902201244692,7,53,46,7,14,32,195.726259131103,51,1814,35.5686274509804,35,14.3010419227724,11,59,48,11,51,33,204.519800076894,51,1795,35.1960784313725,34,17.253609577269,6,61,55,7,25,34,297.687043444829,51,1615,31.6666666666667,31,17.023244393276,6,60,54,6,11,37,289.790849673203,51,1876,36.7843137254902,38,17.2857344849992,8,62,54,9,45,35,298.79661668589
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.3_1,Feriana,,,Delegation,Delegation,,TN.KS.FE,1217,4914,4.03779786359901,3,4.20902708915037,2,38,36,19,3,32,17.7159090372017,1217,4155,3.41413311421528,2,4.0588599650199,2,40,38,11,2,31,16.4743442156413,1217,4056,3.33278553820871,2,4.13317955812179,2,39,37,18,2,29,17.0831732596758,1217,5031,4.13393590797042,3,4.62222565055708,2,45,43,18,3,32,21.3649699646679,1217,5076,4.1709120788825,3,4.77999548649774,2,44,42,18,3,34,22.8483568509387,1217,3961,3.25472473294988,2,4.06712730479164,2,37,35,11,2,32,16.5415245133817,1217,3967,3.25965488907149,2,4.35389577579694,2,37,35,16,2,33,18.9564084265024,1217,3992,3.28019720624486,2,4.14838305440082,2,38,36,20,2,30,17.2090819660398,1217,5915,4.86031224322104,3,5.26864596505911,3,45,42,26,3,39,27.7586303051337,1217,5683,4.66967953985209,3,4.81858317098448,3,40,37,24,3,34,23.2187437756948,1217,5637,4.63188167625308,3,5.02721296198286,2,42,40,15,3,34,25.2728701651285,1217,3781,3.10682004930156,2,3.48091561751058,2,30,28,18,2,26,12.1167735362291,1217,5194,4.26787181594084,3,4.15028622509437,2,36,34,24,3,32,17.2248757502081,1217,4416,3.62859490550534,3,3.82614421286286,2,30,28,18,2,27,14.639379537624,1217,5937,4.87838948233361,3,5.33680740376694,2,42,40,12,3,36,28.4815132649016,1217,6341,5.21035332785538,3,5.92656717487298,3,47,44,29,3,37,35.1241984782818,1217,5869,4.82251437962202,3,5.82853203004897,2,45,43,16,3,42,33.9717856253068,1217,5632,4.62777321281841,3,5.51150147723947,2,43,41,14,3,39,30.3766485336128,1217,8119,6.67132292522597,4,7.67855271998139,3,50,47,35,4,47,58.9601718735335,1217,6788,5.57764995891537,3,6.93797571696565,2,51,49,2,3,45,48.135507049205,1217,7734,6.35497124075596,4,7.42404167289502,3,54,51,25,4,47,55.116394760882,1217,7641,6.27855382087099,4,7.59960267172282,3,56,53,23,4,46,57.7539607680566
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.4_1,Foussana,,,Delegation,Delegation,,TN.KS.FO,1297,4060,3.13030069390902,3,0.690824980724745,2,8,6,7,3,7,0.477239153993344,1297,3240,2.49807247494217,2,0.785491601264567,2,9,7,9,2,8,0.616997055657173,1297,3322,2.56129529683886,2,1.18112142519285,2,13,11,9,2,12,1.39504782104958,1297,4125,3.18041634541249,3,1.08816531777465,2,14,12,9,3,13,1.18410375880761,1297,4188,3.2289899768697,3,1.28660436487945,2,14,12,14,3,13,1.65535079172685,1297,3175,2.4479568234387,2,0.863344648860224,1,9,8,1,2,9,0.745363982715584,1297,3089,2.3816499614495,2,0.910862770226904,2,10,8,9,2,9,0.829670986185429,1297,3376,2.6029298380879,2,0.962884411060558,2,11,9,11,2,10,0.927146389063437,1297,4873,3.75713184271395,4,1.09336561396884,3,12,9,11,3,10,1.19544836580947,1297,4921,3.79414032382421,4,1.00424521669331,3,11,8,11,4,9,1.0085084552514,1297,4840,3.73168851195065,4,1.09833672602294,3,13,10,12,3,11,1.20634356373079,1297,3125,2.40940632228219,2,0.759217449480789,2,8,6,8,2,7,0.576411135596114,1297,4651,3.58596761757903,3,1.04658810155185,2,11,9,11,3,10,1.0953466543099,1297,3858,2.9745566692367,3,1.00121759723458,2,10,8,10,3,9,1.00243667701218,1297,4931,3.80185042405551,3,1.44177018941715,2,14,12,13,3,13,2.07870127909195,1297,5092,3.92598303777949,4,1.46742957380192,2,15,13,14,3,14,2.15334955406848,1297,4389,3.38396299151889,3,1.38133455137025,2,14,12,12,3,13,1.90808514280925,1297,4557,3.51349267540478,3,1.88897990652713,2,21,19,14,3,19,3.56824508726324,1297,6694,5.16114109483423,4,3.15584922914834,3,36,33,14,4,27,9.95938435711615,1297,5329,4.10871241326137,4,2.34424960412125,2,25,23,19,3,23,5.49550620642264,1297,6323,4.87509637625289,4,2.55181698806869,3,28,25,16,4,24,6.51176994059595,1297,6033,4.6515034695451,4,2.7675952235997,3,32,29,19,4,23,7.65958332169188
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.5_1,Hassi El Ferid,,,Delegation,Delegation,,TN.KS.HF,1277,3829,2.99843382928739,3,0.401638059087888,2,5,3,5,3,4,0.161313130507886,1277,3004,2.35238841033673,2,0.542208436421462,2,6,4,6,2,5,0.293989988526606,1277,2865,2.24353954581049,2,0.528927640519931,2,6,4,5,2,5,0.279764448905982,1277,3831,3,3,0.536819719384275,2,8,6,8,3,7,0.288175411119812,1277,3690,2.88958496476116,3,0.422016897262476,2,5,3,5,3,4,0.178098261575047,1277,2816,2.2051683633516,2,0.43011707244393,2,5,3,5,2,4,0.185000696007737,1277,2660,2.08300704776821,2,0.36828163797304,1,6,5,6,2,6,0.135631364868105,1277,2770,2.16914643696163,2,0.414559204549806,2,5,3,5,2,4,0.171859334076968,1277,4232,3.31401722787784,3,0.581009228891552,3,8,5,8,3,6,0.337571724057156,1277,4137,3.23962411902897,3,0.50423035746424,3,6,3,6,3,4,0.254248253388516,1277,4042,3.16523101018011,3,0.478296586634502,2,7,5,2,3,6,0.228767624786216,1277,2653,2.07752545027408,2,0.273217122924418,2,4,2,4,2,3,0.074647596259096,1277,3940,3.08535630383712,3,0.399388886034629,2,6,4,6,3,5,0.159511482287982,1277,3165,2.47846515270165,2,0.532909003516743,2,4,2,4,2,3,0.283992006029207,1277,4130,3.23414252153485,3,0.583639772927395,2,7,5,2,3,6,0.340635384542741,1277,4211,3.29757243539546,3,0.672145476472514,2,9,7,9,3,8,0.451779541542463,1277,3850,3.01487862176977,3,0.600650460642703,2,7,5,7,3,6,0.360780975870292,1277,3873,3.03288958496476,3,0.750159804134829,2,9,7,9,3,8,0.562739731739604,1277,5468,4.28191072826938,4,1.2484954572101,3,15,12,13,4,13,1.55874090667425,1277,4329,3.38997650743931,3,0.846843001472351,2,11,9,2,3,10,0.7171430691427,1277,5231,4.09631949882537,4,0.804817475012158,3,10,7,10,4,8,0.647731168084946,1277,5025,3.93500391542678,4,0.891799112904001,2,11,9,2,4,10,0.795305657776363
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.6_1,Hidra,Haidra,,Delegation,Delegation,,TN.KS.HI,612,1993,3.25653594771242,3,0.958896983611038,2,10,8,9,3,9,0.919483425178348,612,1623,2.65196078431372,2,1.16095777387056,2,10,8,7,2,9,1.3478229527105,612,1683,2.75,2,1.53539396915674,2,14,12,14,2,12,2.35743464052288,612,2067,3.37745098039216,3,1.50587565102675,2,14,12,14,3,13,2.26766147635525,612,2003,3.27287581699346,3,1.20824356567306,2,13,11,11,3,12,1.45985251399035,612,1538,2.51307189542484,2,0.856439873119506,2,8,6,7,2,7,0.733489256268955,612,1368,2.23529411764706,2,0.725490196078432,2,7,5,7,2,6,0.526336024605921,612,1454,2.37581699346405,2,0.720341798299868,2,7,5,7,2,6,0.518892306377888,612,2312,3.77777777777778,3,1.39313077720004,3,12,9,9,3,10,1.94081336238199,612,2442,3.99019607843137,4,1.55190225695693,3,14,11,11,4,11,2.40840061514802,612,2251,3.6781045751634,3,1.33675211287892,3,13,10,13,3,11,1.78690621128626,612,1383,2.25980392156863,2,0.68800551999252,2,7,5,7,2,6,0.473351595540177,612,1975,3.22712418300654,3,0.856949425527502,2,8,6,8,3,7,0.734362317911916,612,1667,2.72385620915033,3,0.905982025376106,2,8,6,8,3,7,0.82080343030459,612,2150,3.51307189542484,3,1.3902646012532,2,13,11,13,3,12,1.93283566149771,612,2274,3.7156862745098,3,1.55956327249737,3,14,11,9,3,12,2.43223760092272,612,2064,3.37254901960784,3,1.34131119607691,2,12,10,8,3,11,1.79911572472126,612,2036,3.32679738562092,3,1.58146976133161,2,13,11,7,3,12,2.50104660600624,612,3012,4.92156862745098,4,2.85780530025738,3,24,21,17,4,19,8.16705113417916,612,2284,3.73202614379085,3,1.84357756757954,3,16,13,13,3,14,3.39877824768251,612,2712,4.43137254901961,4,2.19778470129205,3,20,17,12,4,17,4.83025759323337,612,2680,4.37908496732026,4,2.67951935975773,3,24,21,11,4,19,7.17982399931649
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.7_1,Jedeliane,,,Delegation,Delegation,,TN.KS.DJ,415,1338,3.22409638554217,3,0.996571273900087,2,9,7,9,3,8,0.993154303962842,415,1065,2.56626506024096,2,1.23788364951762,2,9,7,9,2,8,1.53235592974307,415,1118,2.69397590361446,2,1.63996395769904,2,12,10,12,2,11,2.68948178255189,415,1404,3.38313253012048,3,1.35155593308864,2,12,10,10,3,10,1.82670344026709,415,1403,3.38072289156626,3,1.6055969749917,2,13,11,11,3,11,2.57794164610248,415,1068,2.57349397590361,2,1.15696782112569,2,10,8,10,2,8,1.33857453912034,415,1013,2.44096385542169,2,1.06454766055125,2,10,8,10,2,7,1.13326172158514,415,1215,2.92771084337349,3,1.15104072897614,2,10,8,8,3,8,1.32489475976193,415,1660,4,4,1.54763714186871,3,14,11,12,4,11,2.39518072289157,415,1722,4.14939759036145,4,1.38905996591575,3,10,7,6,4,8,1.92948758890986,415,1611,3.88192771084337,3,1.47363533589827,3,10,7,9,3,8,2.17160110320802,415,996,2.4,2,1.0221640167353,2,8,6,8,2,7,1.04481927710843,415,1444,3.47951807228916,3,1.09937101799873,2,10,8,2,3,9,1.20861663521556,415,1323,3.18795180722892,3,0.877207726406817,2,8,6,8,3,7,0.769493395267817,415,1515,3.65060240963855,3,1.39390873618522,2,12,10,12,3,10,1.94298156481347,415,1647,3.96867469879518,4,1.44004080521531,3,12,9,12,3,9,2.07371752068516,415,1464,3.52771084337349,3,1.46561498691929,2,13,11,10,3,10,2.14802728988242,415,1449,3.49156626506024,3,1.46913668766889,2,13,11,10,3,12,2.15836260705473,415,2127,5.12530120481928,4,2.80424993186413,3,27,24,3,4,16,7.86381768035999,415,1654,3.9855421686747,3,2.063984480312,3,20,17,16,3,12,4.2600319349688,415,2038,4.91084337349398,4,2.19950772412378,3,18,15,18,4,14,4.83783422848019,415,1990,4.79518072289157,4,2.57213537533038,3,21,18,21,4,15,6.61588038902598
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.8_1,Kasserine Nord,,,Delegation,Delegation,,TN.KS.KN,129,1312,10.1705426356589,5,11.5571542532852,2,52,50,12,4,34,133.567814434229,129,1003,7.77519379844961,4,9.17042796130311,2,48,46,12,3,28,84.0967489934499,129,1229,9.52713178294574,4,11.4140383571413,2,49,47,11,3,29,130.280271618292,129,1461,11.3255813953488,5,12.9663624388083,2,58,56,9,4,32,168.126554894538,129,1439,11.1550387596899,4,13.2345856586686,3,57,54,6,4,34,175.154257556637,129,1072,8.31007751937985,3,11.1200624960686,2,52,50,13,3,26,123.655789916471,129,1187,9.2015503875969,3,11.8212657180902,2,51,49,11,3,28,139.742323177694,129,1284,9.95348837209302,4,11.7630748400121,2,48,46,11,3,30,138.369929691725,129,1222,9.47286821705426,5,10.3317659621849,3,52,49,9,4,29,106.745387897362,129,1338,10.3720930232558,5,10.8149120188674,3,51,48,10,4,30,116.962321975843,129,1429,11.077519379845,5,11.7662059793652,3,53,50,14,4,31,138.443603148849,129,935,7.24806201550388,3,8.54176334549357,2,43,41,8,3,25,72.9617210504176,129,1097,8.50387596899225,4,10.0765473592045,2,47,45,2,4,26,101.536806682291,129,1185,9.18604651162791,4,10.4286185264363,2,47,45,13,3,30,108.75608436993,129,1568,12.1550387596899,5,13.1729400886777,3,53,50,16,4,34,173.526350579893,129,1818,14.093023255814,6,14.8415099111014,3,56,53,13,4,37,220.27041644132,129,1747,13.5426356589147,6,14.6329816234709,2,53,51,14,3,36,214.124151192837,129,1533,11.8837209302326,5,13.4588824921545,3,50,47,12,4,33,181.141517937624,129,1998,15.4883720930233,8,14.5714578602014,4,59,55,18,6,38,212.327384171624,129,1554,12.046511627907,5,12.8321667435837,3,57,54,13,5,35,164.664503335136,129,2049,15.8837209302326,8,16.0973915297372,3,58,55,21,6,37,259.126014061655,129,2016,15.6279069767442,7,16.6905579618124,3,62,59,16,6,34,278.574725076618
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.9_1,Kasserine Sud,,,Delegation,Delegation,,TN.KS.KS,1270,4153,3.27007874015748,3,1.15573305370998,2,20,18,11,3,14,1.33571889143779,1270,3506,2.76062992125984,3,1.06823553688047,2,14,12,12,3,10,1.14112716225431,1270,3394,2.67244094488189,2,1.21205734937173,2,19,17,12,2,11,1.46908301816603,1270,4306,3.39055118110236,3,1.66961889521367,2,28,26,13,3,17,2.78762725525451,1270,4198,3.30551181102362,3,1.63463049770697,2,32,30,15,3,16,2.67201686403373,1270,3229,2.54251968503937,2,1.32665108450044,2,22,20,12,2,13,1.7600031000062,1270,3095,2.43700787401575,2,1.12118491521748,2,18,16,11,2,11,1.25705561411123,1270,3310,2.60629921259843,2,1.10444684779562,2,20,18,9,2,12,1.21980283960568,1270,4843,3.81338582677165,3,1.61605440603455,3,24,21,12,3,16,2.61163184326367,1270,4872,3.83622047244094,3,1.57088015307626,3,19,16,12,3,16,2.46766445532891,1270,4739,3.73149606299213,3,1.6035001473107,3,20,17,15,3,16,2.57121272242545,1270,3192,2.51338582677165,2,1.23060462731761,2,14,12,10,2,13,1.5143877487755,1270,4627,3.64330708661417,3,1.62931271685943,2,21,19,11,3,17,2.65465992931986,1270,3738,2.94330708661417,3,1.23528125212015,2,15,13,12,3,12,1.52591977183953,1270,4830,3.80314960629921,3,1.95032551322573,2,29,27,11,3,22,3.80376960753922,1270,5203,4.09685039370079,3,2.44322740626416,3,35,32,17,3,22,5.96936015872031,1270,4642,3.65511811023622,3,2.21073645980506,2,33,31,13,3,21,4.8873556947114,1270,4616,3.63464566929134,3,2.39232295612826,2,37,35,16,3,21,5.72320912641826,1270,6648,5.23464566929134,4,3.56448752714084,3,49,46,22,4,26,12.7055713311426,1270,5449,4.29055118110236,3,2.80070106720673,2,28,26,21,3,24,7.84392646785294,1270,6397,5.03700787401575,4,3.12461155128037,3,38,35,24,4,25,9.7631973463947,1270,6213,4.89212598425197,4,3.27291693203028,3,43,40,20,4,28,10.7119852439705
TUN,Tunisia,TUN.9_1,Kassérine,,TUN.9.10_1,Majel Belabbes,,,Delegation,Delegation,,TN.KS.MB,1295,4486,3.46409266409266,3,2.1585924752113,2,26,24,10,3,22,4.65952147403884,1295,3782,2.92046332046332,2,2.56058748718778,2,32,30,15,2,23,6.55660827954265,1295,3767,2.90888030888031,2,2.83323462449044,2,44,42,14,2,22,8.02721843741149,1295,4636,3.57992277992278,3,2.87439474807867,2,44,42,12,3,24,8.26214516778225,1295,4762,3.67722007722008,3,2.88212142913185,2,41,39,18,3,24,8.306623932261,1295,3618,2.79382239382239,2,2.4469586479601,2,36,34,15,2,22,5.9876066248267,1295,3466,2.67644787644788,2,2.34371444954976,2,30,28,23,2,21,5.49299742102831,1295,3474,2.68262548262548,2,1.75057829901215,2,22,20,9,2,17,3.06452438097226,1295,5167,3.98996138996139,4,2.41310282612957,3,32,29,15,4,23,5.82306524947453,1295,5001,3.86177606177606,3,2.51271022517926,3,35,32,15,3,21,6.31371267572039,1295,4981,3.84633204633205,3,2.64099257069593,3,39,36,13,3,25,6.9748417584711,1295,3062,2.36447876447876,2,1.59535184465255,2,25,23,13,2,17,2.54514750823631,1295,4652,3.59227799227799,3,2.06809235955805,2,32,30,16,3,19,4.27700600766237,1295,3980,3.07335907335907,3,1.89003296901458,2,27,25,15,3,19,3.57222462396208,1295,5261,4.06254826254826,4,2.43651970141691,2,33,31,2,3,22,5.93662825539276,1295,5613,4.33436293436293,4,3.02144469898935,3,41,38,20,4,26,9.12912806905083,1295,5102,3.93976833976834,3,3.0684975421875,2,42,40,25,3,25,9.41567716641076,1295,4882,3.76988416988417,3,2.46886801044378,2,31,29,17,3,24,6.09530925299264,1295,6739,5.203861003861,4,3.06986608123902,3,36,33,14,4,27,9.42407775674184,1295,5649,4.36216216216216,4,3.02207399518786,3,40,37,19,4,26,9.13293123239071,1295,6727,5.19459459459459,4,3.46599166108631,3,42,39,16,4,31,12.0130981947198,1295,6571,5.07413127413128,4,3.40121297891515,3,38,35,17,4,31,11.5682497279408
